Temperature,Concentration,Diffusion Coefficient,R^2,stderr
300.6426426426426,66,2.2387435783641462e-11,0.9942994801327024,8.507315363859835e-06
300.4424424424424,66,4.6207602267011446e-11,0.9874100449529288,2.8065026227506037e-05
300.1421421421421,66,1.0413895974449644e-10,0.977119558944025,8.122178873730165e-05
299.3413413413413,66,2.400691041372411e-11,0.989371714653925,1.3615479997645891e-05
298.5405405405405,66,3.4417405163687e-11,0.9923959797851815,1.6286899185656614e-05
298.14014014014015,66,3.4913869533546096e-11,0.989232611729115,1.8217112770566094e-05
297.83983983983984,66,2.1363077917696344e-11,0.9984421139361537,4.025103586328965e-06
297.63963963963965,66,6.009188363031866e-11,0.9991638221273131,9.718729976857526e-06
297.33933933933935,66,5.2063264545464993e-11,0.9959475819248612,1.5258826392965986e-05
297.2392392392392,66,3.758389914462373e-11,0.990405227086983,1.9782701846121017e-05
296.9389389389389,66,1.7144660476802757e-10,0.9983018097532983,3.469010519983013e-05
296.23823823823824,66,1.1219722212346327e-10,0.9979860919708002,2.439792611195595e-05
296.1381381381381,66,3.3527377561579326e-11,0.9848385052523546,1.963870012944812e-05
295.53753753753756,66,3.9637681404980206e-11,0.9671236510025237,3.8997360482616914e-05
295.03703703703707,66,4.049281783101168e-11,0.9844347220868764,2.319808396334559e-05
294.8368368368368,66,6.127224142576869e-11,0.9907746783170869,2.695686976996011e-05
294.63663663663664,66,1.2828816854679044e-11,0.9868658656237628,8.056698798798041e-06
293.7357357357357,66,7.476809424746237e-11,0.9962219985470783,2.415276675229593e-05
293.43543543543547,66,1.0987252150801346e-10,0.9987593552888201,1.9694511351091954e-05
293.33533533533534,66,2.974251857982873e-11,0.9855263672145432,1.7138436324359965e-05
293.13513513513516,66,3.3715780156174434e-11,0.9985596221621146,6.146861986851574e-06
292.4344344344344,66,3.655702605510779e-11,0.9989986695639568,7.151852933700947e-06
292.33433433433436,66,6.08183498789e-11,0.9975474136324024,1.6175232889253347e-05
292.03403403403405,66,4.493941459019409e-11,0.9902396152280685,2.0920778974552583e-05
291.6336336336336,66,3.937357295676143e-11,0.9825397569586423,2.4392954586751824e-05
291.13313313313313,66,1.1835063886988047e-11,0.9870989520966372,5.840807924272645e-06
290.73273273273276,66,4.6446603925174543e-11,0.9979133983772601,1.2618887104987587e-05
290.3323323323323,66,5.97773665028254e-11,0.9639249104490777,5.130822955653376e-05
289.63163163163165,66,1.3744328640740429e-11,0.9939370378465238,4.897817539507406e-06
288.53053053053054,66,5.6309527919019215e-11,0.9941040187286415,2.3415150809219932e-05
288.33033033033036,66,3.2338647380819694e-11,0.9924102907570769,1.5163024990840657e-05
287.72972972972974,66,4.461036517411502e-11,0.9815343595331891,2.620131748630395e-05
287.1291291291291,66,1.8832898607379957e-11,0.9390319806284354,1.755085242876824e-05
286.72872872872875,66,7.118457125792232e-11,0.9980248364157704,1.4657995052770213e-05
286.12812812812814,66,1.0783147444281863e-10,0.9992363660402662,1.5869094493550344e-05
286.028028028028,66,1.7402144529859608e-11,0.9931131106996316,9.264618959707364e-06
285.82782782782783,66,3.396847610810995e-11,0.981124207935731,1.9327784083088377e-05
285.4274274274274,66,5.407669961938718e-11,0.9976237258628844,1.4144864604399774e-05
285.1271271271271,66,5.9006661460453056e-12,0.6473624899730254,1.638007753227279e-05
284.9269269269269,66,3.530070257987152e-11,0.9741098741847151,2.7617002750605574e-05
284.52652652652654,66,2.1506082822134267e-11,0.9261514444968999,2.718648921180781e-05
284.4264264264264,66,5.168115343812803e-11,0.994760298247069,2.3871267913096888e-05
284.1261261261261,66,1.8776864441181386e-12,0.8245257420078266,2.8808242585248743e-06
284.02602602602605,66,9.101618884408019e-12,0.9808129692200711,6.129469968691774e-06
283.72572572572574,66,4.455726448758468e-11,0.9915845847259033,1.7022640468005566e-05
283.52552552552555,66,-5.367816605493659e-12,0.22812736098374403,5.805573406250033e-05
283.22522522522524,66,3.084482987547815e-11,0.996383120489736,8.599334902577252e-06
283.1251251251251,66,1.837599925152935e-11,0.978334925643975,1.164022706956894e-05
283.025025025025,66,5.6065936521491584e-11,0.9990260451548588,9.20928838876012e-06
282.92492492492494,66,1.253700550393573e-10,0.9995434754628619,1.6126004950759293e-05
282.72472472472475,66,2.476134423465614e-12,0.2539694734037758,1.3535833354868079e-05
282.62462462462463,66,3.089004903310922e-11,0.9992043154950838,5.014626837969757e-06
281.82382382382383,66,4.163189006295178e-11,0.9555599595997347,4.794621606456087e-05
281.62362362362364,66,3.1231081982341894e-11,0.9991754786099759,6.1653168460975346e-06
281.32332332332334,66,8.557744865723545e-11,0.9996448371499818,9.432537693318878e-06
281.12312312312315,66,8.244549465436995e-12,0.9762347298242583,4.704256948962342e-06
281.02302302302303,66,2.4384798506375858e-11,0.9763658328221677,1.7542400993789886e-05
280.4224224224224,66,1.1079202072181005e-11,0.9451852650600663,1.1345825655407922e-05
280.22222222222223,66,2.8456317738469306e-11,0.9436721508732857,3.97131336632226e-05
280.1221221221221,66,3.587052633497881e-11,0.9960626633883662,9.653565926662097e-06
279.22122122122124,66,1.846679848661263e-11,0.9962509040813596,6.035465557489558e-06
279.021021021021,66,1.3127619617794865e-11,0.9097287177394513,1.3826361960518872e-05
278.8208208208208,66,1.5833285902001227e-11,0.9772026809702615,1.2552200958681808e-05
278.42042042042044,66,3.328371452979956e-11,0.997429630468686,7.539881099407015e-06
277.4194194194194,66,1.0112895187574236e-10,0.9958984789402446,3.2190298847928285e-05
276.6186186186186,66,1.8176472464100172e-11,0.9868915463270921,9.111823511587184e-06
276.51851851851853,66,2.326265011157893e-11,0.9492127848841917,2.5731322105510987e-05
276.2182182182182,66,3.088612574508602e-11,0.8926711273184571,4.960122794641931e-05
275.71771771771773,66,2.7889203377472456e-11,0.9749515092140734,1.9079201663797404e-05
275.1171171171171,66,3.8462651650389434e-11,0.9914833592041574,2.0367303910090304e-05
275.017017017017,66,3.8168134638804404e-11,0.9774194432289282,3.165933558598998e-05
274.41641641641644,66,5.479582618057661e-11,0.9906318710556844,2.3447377571498983e-05
274.11611611611613,66,6.230174959916873e-11,0.9882777649332493,2.9864777312227823e-05
273.8158158158158,66,4.492146150734447e-11,0.9939678235484667,1.700951767320395e-05
273.4154154154154,66,9.199909343568477e-12,0.9303408482633316,1.1277577862418122e-05
271.9139139139139,66,4.134377314610007e-11,0.9253210054086819,6.971583460075243e-05
271.3133133133133,66,2.563647065786065e-11,0.9959609564327628,8.484868317323063e-06
271.1131131131131,66,2.3093474570436665e-12,0.5073201314297772,9.347705806090196e-06
270.91291291291293,66,2.7236828224828468e-11,0.9827128444426099,1.5104154739001804e-05
270.7127127127127,66,2.5561643346404443e-11,0.9687803923533267,2.7521203601217032e-05
270.5125125125125,66,3.1162484651765776e-11,0.9856064977817708,1.715992120114632e-05
269.9119119119119,66,2.974855503126765e-11,0.9982353801171389,7.793205012476394e-06
269.5115115115115,66,2.7006861171105873e-11,0.9984291595343087,5.334323849090572e-06
268.4104104104104,66,2.828911608277235e-11,0.9914433802436561,1.2304431122469267e-05
268.1101101101101,66,7.499084672275821e-11,0.9987888364729343,1.678091461149765e-05
267.7097097097097,66,1.0997157343307755e-11,0.9858950786885758,5.578164676610968e-06
267.5095095095095,66,3.1912747269762305e-11,0.9819957135962943,1.9924234724715973e-05
267.4094094094094,66,2.5242146948126266e-11,0.9945101921573223,8.328837074093104e-06
267.20920920920923,66,2.7089199745710004e-11,0.987560971709047,1.3028590216066924e-05
267.1091091091091,66,4.0196318880924e-11,0.9941301578170111,1.8460435589325192e-05
266.6086086086086,66,2.606210968729004e-11,0.958493227753,2.260746467568885e-05
266.40840840840843,66,3.2798889585462964e-11,0.9527445403814871,3.103508276993098e-05
266.3083083083083,66,5.344409953321391e-11,0.9847062269084964,3.042885578201877e-05
266.1081081081081,66,5.830047855977894e-11,0.998356312479839,1.171140184520818e-05
266.008008008008,66,4.619111764125389e-11,0.921438343129902,5.595948760179241e-05
265.9079079079079,66,2.949528781793484e-11,0.9838590964873005,1.6493330809701724e-05
265.7077077077077,66,7.603128816825992e-11,0.9322074538875283,0.0001117308836304742
264.7067067067067,66,2.0882460047001706e-11,0.9650452266357151,1.6602892656347072e-05
264.5065065065065,66,2.31224354423825e-11,0.9901847417307721,1.0606943645274262e-05
264.4064064064064,66,2.0373133441220383e-11,0.9413731107490346,2.2076972918421842e-05
263.6056056056056,66,1.2648059679582201e-11,0.9512415594413994,1.1905040234029575e-05
263.5055055055055,66,5.5445519966154346e-11,0.9950816094721581,1.8835876969418486e-05
262.5045045045045,66,4.1335087700656743e-11,0.9602128733041366,4.674686622571885e-05
262.40440440440443,66,4.426416122849553e-11,0.998260079062157,8.556226068263282e-06
262.3043043043043,66,7.586902028865164e-11,0.9465846086983167,0.00013830631691544594
262.2042042042042,66,4.896245674883109e-11,0.9961696683918456,1.7406018371968754e-05
261.5035035035035,66,6.243223481936441e-11,0.993569757787971,2.2151078195024686e-05
260.80280280280283,66,1.290877855468402e-11,0.965157331190817,1.078226337363895e-05
260.5025025025025,66,5.187411996900385e-12,0.8135904805410766,8.5838870778135e-06
260.1021021021021,66,2.0614110348920213e-11,0.9812093422842513,1.1475206578972857e-05
259.20120120120123,66,6.67986827833341e-11,0.9997745915662057,6.104705737566837e-06
259.001001001001,66,6.0409827077876e-12,0.9332494601004941,7.70259726928582e-06
